1.000000000000e+00    8.713832403519e-03
1.200000000000e+00    1.419795118543e-02
1.400000000000e+00    2.703552961061e-02
1.600000000000e+00    3.437866588642e-02
1.800000000000e+00    4.985195353227e-02
2.000000000000e+00    5.780811563281e-02
2.200000000000e+00    7.382217781270e-02
2.400000000000e+00    8.156492088595e-02
2.600000000000e+00    9.658938987860e-02
2.800000000000e+00    1.036180059928e-01
3.000000000000e+00    1.172483975143e-01
3.200000000000e+00    1.235401449860e-01
3.400000000000e+00    1.354569771603e-01
3.600000000000e+00    1.409839793392e-01
3.800000000000e+00    1.515134659998e-01
4.000000000000e+00    1.562695378796e-01
4.200000000000e+00    1.652565863947e-01
4.400000000000e+00    1.694022556096e-01
4.600000000000e+00    1.772841767368e-01
4.800000000000e+00    1.808616109925e-01
5.000000000000e+00    1.876334723798e-01
5.200000000000e+00    1.906982009011e-01
5.400000000000e+00    1.964774404087e-01
5.600000000000e+00    1.991764698838e-01
5.800000000000e+00    2.043306523216e-01
6.000000000000e+00    2.066539412804e-01
6.200000000000e+00    2.110471769442e-01
6.400000000000e+00    2.130572053545e-01
6.600000000000e+00    2.167992098415e-01
6.800000000000e+00    2.185259266578e-01
7.000000000000e+00    2.218535262354e-01
7.200000000000e+00    2.233900369110e-01
7.400000000000e+00    2.262861107539e-01
7.600000000000e+00    2.276080146063e-01
7.800000000000e+00    2.301236922084e-01
8.000000000000e+00    2.312853562133e-01
8.200000000000e+00    2.334937959379e-01
8.400000000000e+00    2.345248882130e-01
8.600000000000e+00    2.365111499105e-01
8.800000000000e+00    2.374349634152e-01
9.000000000000e+00    2.391802271565e-01
9.200000000000e+00    2.400009911805e-01
9.400000000000e+00    2.415855774034e-01
9.600000000000e+00    2.423292568511e-01
9.800000000000e+00    2.437600177414e-01
1.000000000000e+01    2.444191542935e-01
1.020000000000e+01    2.456863513586e-01
1.040000000000e+01    2.462801647422e-01
1.060000000000e+01    2.474170335583e-01
1.080000000000e+01    2.479546728425e-01
1.100000000000e+01    2.489960812726e-01
1.120000000000e+01    2.494778482297e-01
1.140000000000e+01    2.504059174593e-01
1.160000000000e+01    2.508458895640e-01
1.180000000000e+01    2.516955850861e-01
1.200000000000e+01    2.520959013025e-01
1.220000000000e+01    2.528655815126e-01
1.240000000000e+01    2.532310319931e-01
1.260000000000e+01    2.539405817105e-01
1.280000000000e+01    2.542757023948e-01
1.300000000000e+01    2.549237435579e-01
1.320000000000e+01    2.552312133719e-01
1.340000000000e+01    2.558272091739e-01
1.360000000000e+01    2.561109653387e-01
1.380000000000e+01    2.566598342939e-01
1.400000000000e+01    2.569194930037e-01
1.420000000000e+01    2.574197893767e-01
1.440000000000e+01    2.576586620618e-01
