5.000000000000e-01    2.911900170505e-05
5.500000000000e-01    5.165304859912e-05
6.000000000000e-01    1.425013283888e-04
6.500000000000e-01    2.858964853460e-04
7.000000000000e-01    6.798177487722e-04
7.500000000000e-01    9.774979047682e-04
8.000000000000e-01    2.250486568951e-03
8.500000000000e-01    3.804985425699e-03
9.000000000000e-01    6.924294168011e-03
9.500000000000e-01    8.226463949828e-03
1.000000000000e+00    1.049606998746e-02
1.050000000000e+00    1.225319718643e-02
1.100000000000e+00    1.708295574491e-02
1.150000000000e+00    2.003584549065e-02
1.200000000000e+00    2.609157167621e-02
1.250000000000e+00    2.975752426097e-02
1.300000000000e+00    3.780040152004e-02
1.350000000000e+00    4.237709545617e-02
1.400000000000e+00    5.200496800223e-02
1.450000000000e+00    5.724578864651e-02
1.500000000000e+00    6.772104606469e-02
1.550000000000e+00    7.388625048742e-02
1.600000000000e+00    8.739287188696e-02
1.650000000000e+00    9.499313077390e-02
1.700000000000e+00    1.114438878534e-01
1.750000000000e+00    1.214008898252e-01
1.800000000000e+00    1.423243316947e-01
1.850000000000e+00    1.535645400936e-01
1.900000000000e+00    1.777578801945e-01
1.950000000000e+00    1.907501259614e-01
2.000000000000e+00    2.180465176906e-01
2.050000000000e+00    2.327060899131e-01
2.100000000000e+00    2.626432375328e-01
2.150000000000e+00    2.787605951853e-01
2.200000000000e+00    3.112575752548e-01
2.250000000000e+00    3.263460408720e-01
2.300000000000e+00    3.550593981001e-01
2.350000000000e+00    3.678842211659e-01
2.400000000000e+00    3.908391365184e-01
2.450000000000e+00    4.009792544656e-01
2.500000000000e+00    4.195828068430e-01
2.550000000000e+00    4.275770210778e-01
2.600000000000e+00    4.420650736076e-01
2.650000000000e+00    4.486576773897e-01
2.700000000000e+00    4.610793036753e-01
2.750000000000e+00    4.665206751142e-01
2.800000000000e+00    4.769529744012e-01
2.850000000000e+00    4.817636572814e-01
2.900000000000e+00    4.908947625361e-01
2.950000000000e+00    4.950192942015e-01
3.000000000000e+00    5.027971750022e-01
3.050000000000e+00    5.064211578295e-01
3.100000000000e+00    5.133066999415e-01
3.150000000000e+00    5.165122548593e-01
3.200000000000e+00    5.226993647452e-01
3.250000000000e+00    5.255158198027e-01
3.300000000000e+00    5.308877533609e-01
3.350000000000e+00    5.333874778388e-01
3.400000000000e+00    5.381733625183e-01
3.450000000000e+00    5.403925901911e-01
3.500000000000e+00    5.446776925617e-01
3.550000000000e+00    5.466660621156e-01
3.600000000000e+00    5.504722449996e-01
3.650000000000e+00    5.522827633765e-01
3.700000000000e+00    5.558162274850e-01
3.750000000000e+00    5.574732258222e-01
3.800000000000e+00    5.606538827029e-01
3.850000000000e+00    5.621377471121e-01
3.900000000000e+00    5.650060960677e-01
3.950000000000e+00    5.663570722206e-01
4.000000000000e+00    5.689844046838e-01
4.050000000000e+00    5.702379983402e-01
4.100000000000e+00    5.726402054304e-01
4.150000000000e+00    5.737976793257e-01
4.200000000000e+00    5.760415163029e-01
4.250000000000e+00    5.771148984758e-01
4.300000000000e+00    5.791909293053e-01
4.350000000000e+00    5.801603644193e-01
4.400000000000e+00    5.820539259619e-01
4.450000000000e+00    5.829564866129e-01
4.500000000000e+00    5.847018754037e-01
4.550000000000e+00    5.855381435177e-01
4.600000000000e+00    5.871625364624e-01
4.650000000000e+00    5.879343108938e-01
4.700000000000e+00    5.894454084966e-01
4.750000000000e+00    5.901735299702e-01
4.800000000000e+00    5.915793802758e-01
4.850000000000e+00    5.922493231790e-01
4.900000000000e+00    5.935578330489e-01
4.950000000000e+00    5.941909609115e-01
5.000000000000e+00    5.954254559479e-01
5.050000000000e+00    5.960194035961e-01
5.100000000000e+00    5.971743716342e-01
5.150000000000e+00    5.977262200706e-01
5.200000000000e+00    5.988052126270e-01
5.250000000000e+00    5.993245657147e-01
5.300000000000e+00    6.003431161290e-01
5.350000000000e+00    6.008377891095e-01
5.400000000000e+00    6.018035923950e-01
5.450000000000e+00    6.022628107744e-01
5.500000000000e+00    6.031596044315e-01
5.550000000000e+00    6.035941875415e-01
5.600000000000e+00    6.044469385183e-01
5.650000000000e+00    6.048577009561e-01
5.700000000000e+00    6.056608632036e-01
5.750000000000e+00    6.060482563218e-01
5.800000000000e+00    6.068106177062e-01
5.850000000000e+00    6.071753377926e-01
