5.000000000000e-01    2.426706671396e-04
6.000000000000e-01    6.648667698539e-04
7.000000000000e-01    2.113070841061e-03
8.000000000000e-01    3.702890520025e-03
9.000000000000e-01    8.732465283700e-03
1.000000000000e+00    1.256073217919e-02
1.100000000000e+00    2.224067508854e-02
1.200000000000e+00    2.936558932202e-02
1.300000000000e+00    4.653626156922e-02
1.400000000000e+00    5.764401942765e-02
1.500000000000e+00    8.346225449830e-02
1.600000000000e+00    9.988727646762e-02
1.700000000000e+00    1.370036502936e-01
1.800000000000e+00    1.597628936632e-01
1.900000000000e+00    2.107882250616e-01
2.000000000000e+00    2.410529961872e-01
2.100000000000e+00    3.042696008680e-01
2.200000000000e+00    3.327881194388e-01
2.300000000000e+00    3.822415635719e-01
2.400000000000e+00    4.010839599640e-01
2.500000000000e+00    4.327831888580e-01
2.600000000000e+00    4.454950302750e-01
2.700000000000e+00    4.678862490355e-01
2.800000000000e+00    4.771534891990e-01
2.900000000000e+00    4.937941600152e-01
3.000000000000e+00    5.008201216897e-01
3.100000000000e+00    5.135022573202e-01
3.200000000000e+00    5.189514803617e-01
3.300000000000e+00    5.289899359571e-01
3.400000000000e+00    5.333532423921e-01
3.500000000000e+00    5.414031454972e-01
3.600000000000e+00    5.449531071047e-01
3.700000000000e+00    5.515326152659e-01
3.800000000000e+00    5.544758329061e-01
3.900000000000e+00    5.599796785435e-01
4.000000000000e+00    5.624340326226e-01
4.100000000000e+00    5.670347421253e-01
4.200000000000e+00    5.691150355464e-01
4.300000000000e+00    5.730257907552e-01
4.400000000000e+00    5.748001515765e-01
4.500000000000e+00    5.781579430802e-01
4.600000000000e+00    5.796936171210e-01
4.700000000000e+00    5.825998743244e-01
4.800000000000e+00    5.839317375694e-01
4.900000000000e+00    5.864590369653e-01
5.000000000000e+00    5.876198080903e-01
5.100000000000e+00    5.898320516585e-01
5.200000000000e+00    5.908566764513e-01
5.300000000000e+00    5.928076649283e-01
5.400000000000e+00    5.937146766655e-01
5.500000000000e+00    5.954484658610e-01
5.600000000000e+00    5.962551520192e-01
5.700000000000e+00    5.978029451865e-01
